tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
277221,100196,2015-10-02,3,0,OffsetFromCurb,Alive,Good,Betula papyrifera,paper birch,1or2,Helpful,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,83 MAIDEN LANE,10038,New York,101,1,Manhattan,1,65,26,MN25,Battery Park City-Lower Manhattan,1001502,New York,40.70744062,-74.00768779,982118.5613,197016.2714
673788,347145,2016-08-21,10,0,OnCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,Volunteer,StonesBranchLights,Yes,No,No,No,No,No,Yes,No,No,56-008 68 STREET,11378,Maspeth,405,4,Queens,30,30,15,QN30,Maspeth,4051100,New York,40.72662305,-73.89646943,1012945.571,204021.884
232506,304403,2015-09-17,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,35-017 62 STREET,11377,Woodside,402,4,Queens,26,34,16,QN63,Woodside,4026100,New York,40.74982235,-73.90022263,1011895.67,212472.9075
408629,513738,2015-10-31,28,0,OffsetFromCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,736 MAGENTA STREET,10467,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2037400,New York,40.87491797,-73.86578252,1021368.273,258062.4091
7520,507560,2015-06-01,2,0,OnCurb,Alive,Poor,Liriodendron tulipifera,tulip-poplar,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1710 RANDALL AVENUE,10473,Bronx,209,2,Bronx,18,85,32,BX09,Soundview-Castle Hill-Clason Point-Harding Park,2002000,New York,40.81630213,-73.86753879,1020914.865,236705.7297
424003,202777,2015-11-03,0,18,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,245 EUCLID AVENUE,11208,Brooklyn,305,3,Brooklyn,37,54,18,BK83,Cypress Hills-City Line,3117800,New York,40.68263225,-73.87392268,1019217.919,188002.9223
15017,221652,2015-06-09,14,0,OffsetFromCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,NoDamage,TreesCount Staff,RootOtherTrunkOther,No,No,Yes,No,No,Yes,No,No,No,15 MAC DOUGAL STREET,11233,Brooklyn,303,3,Brooklyn,41,55,25,BK35,Stuyvesant Heights,3037900,New York,40.67905649,-73.92181208,1005936.818,186684.6851
600784,320681,2016-06-24,26,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,47-004 190 STREET,11358,Flushing,411,4,Queens,20,25,11,QN48,Auburndale,4141700,New York,40.7509731,-73.78952657,1042565.57,212946.4764
211244,515453,2015-09-09,47,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,4459 SETON AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX62,Woodlawn-Wakefield,2044400,New York,40.90213823,-73.84164633,1028025.279,267990.9808
400429,317858,2015-10-29,9,0,OnCurb,Alive,Good,Acer ginnala,Amur maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,124-036 135 PLACE,11420,South Ozone Park,410,4,Queens,28,31,10,QN55,South Ozone Park,4081400,New York,40.67344658,-73.80276052,1038962.463,184692.7517
619752,345094,2016-07-09,3,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Harmful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,78-001 83 STREET,11385,Ridgewood,405,4,Queens,30,38,15,QN19,Glendale,4063500,New York,40.70556412,-73.86563279,1021504.327,196361.0857
323857,320228,2015-10-14,29,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,56-048 203 STREET,11364,Oakland Gardens,411,4,Queens,20,25,11,QN46,Bayside-Bayside Hills,4140901,New York,40.74660087,-73.77429618,1046789.527,211364.0452
251651,509983,2015-09-23,4,0,OnCurb,Alive,Good,Cercis canadensis,eastern redbud,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1322 COMMERCE AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX59,Westchester-Unionport,2009600,New York,40.83589274,-73.8402521,1028454.714,243855.8913
68069,325811,2015-07-15,34,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,186-025 120 ROAD,11412,Saint Albans,412,4,Queens,27,29,14,QN08,St. Albans,4036600,New York,40.68566509,-73.76152746,1050388.001,189172.7372
569380,319172,2016-05-30,16,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,None,None,Damage,Volunteer,TrunkOtherBranchLights,No,No,No,No,No,Yes,Yes,No,No,104-073 109 STREET,11419,South Richmond Hill,410,4,Queens,28,31,10,QN55,South Ozone Park,4009600,New York,40.68207819,-73.83158571,1030960.578,187820.8026
384592,404913,2015-10-27,6,0,OnCurb,Alive,Good,Prunus,cherry,3or4,Harmful,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,74 PLEASANT VALLEY AVENUE,10304,Staten Island,501,5,Staten Island,49,61,23,SI08,Grymes Hill-Clifton-Fox Hills,5004700,New York,40.61627053,-74.09023233,959198.8854,163813.2577
561034,327566,2016-05-18,21,0,OnCurb,Alive,Good,Aesculus glabra,Ohio buckeye,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,194-057 115 DRIVE,11412,Saint Albans,412,4,Queens,27,33,14,QN08,St. Albans,4052600,New York,40.69581816,-73.75684799,1051675.534,192875.3495
697455,326134,2016-09-05,5,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,139-026 109 ROAD,11435,Jamaica,412,4,Queens,28,32,10,QN01,South Jamaica,4019400,New York,40.68656224,-73.80512057,1038297.177,189469.6861
376826,410992,2015-10-26,14,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1066 EDGEGROVE AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020803,New York,40.53366086,-74.20678056,926770.714,133771.4464
550003,403712,2016-03-09,20,0,OffsetFromCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,RootOtherTrunkOtherBranchOther,No,No,Yes,No,No,Yes,No,No,Yes,234 ST MARKS PLACE,10301,Staten Island,501,5,Staten Island,49,61,23,SI22,West New Brighton-New Brighton-St. George,5000700,New York,40.64413891,-74.07964895,962146.3706,173963.6009
502204,512035,2015-12-07,13,0,OnCurb,Alive,Good,Fraxinus,ash,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1238 RHINELANDER AVENUE,10461,Bronx,211,2,Bronx,13,80,34,BX49,Pelham Parkway,2028800,New York,40.85404439,-73.8492187,1025962.139,250464.8131
655893,302893,2016-08-05,4,0,OnCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,49-019 66 STREET,11377,Woodside,402,4,Queens,30,30,15,QN50,Elmhurst-Maspeth,4024300,New York,40.73702676,-73.8987966,1012296.171,207811.5231
128101,221280,2015-08-08,5,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,Volunteer,StonesWiresRopeTrunkOther,Yes,No,No,Yes,No,Yes,No,No,No,194 TOMPKINS AVENUE,11206,Brooklyn,303,3,Brooklyn,36,56,25,BK75,Bedford,3026100,New York,40.69219198,-73.945743,999296.1881,191465.3074
85017,207782,2015-07-22,4,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2015 SHORE PARKWAY,11214,Brooklyn,313,3,Brooklyn,43,46,23,BK26,Gravesend,3031400,New York,40.58696741,-73.99198002,986477.5575,153124.5773
412148,227618,2015-11-01,16,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,1324 MC DONALD AVENUE,11204,Brooklyn,312,3,Brooklyn,44,48,17,BK46,Ocean Parkway South,3044800,New York,40.62015097,-73.97565933,991007.2854,165215.0423
271336,101275,2015-09-30,4,0,OnCurb,Alive,Fair,Prunus,cherry,None,None,NoDamage,NYC Parks Staff,BranchOther,No,No,No,No,No,No,No,No,Yes,399 WEST BROADWAY,10012,New York,102,1,Manhattan,1,66,26,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1004700,New York,40.72430617,-74.00203582,983685.7127,203160.8201
576946,324389,2016-06-06,0,1,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,141-033 183 STREET,11413,Springfield Gardens,412,4,Queens,31,29,10,QN02,Springfield Gardens North,4033000,New York,40.66988592,-73.76060185,1050660.419,183424.6512
87553,340693,2015-07-22,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,37-008 82 STREET,11372,Jackson Heights,403,4,Queens,21,39,13,QN28,Jackson Heights,4028300,New York,40.74952593,-73.88434587,1016294.84,212370.3214
446742,231902,2015-11-11,2,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,506 EAST 52 STREET,11203,Brooklyn,317,3,Brooklyn,45,58,21,BK96,Rugby-Remsen Village,3084800,New York,40.6479739,-73.92808963,1004204.925,175358.9354
264421,341714,2015-09-27,8,0,OnCurb,Alive,Fair,Acer ginnala,Amur maple,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,31-006 86 STREET,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4033700,New York,40.7593783,-73.88233551,1016847.037,215960.5973
311721,111811,2015-10-11,26,0,OffsetFromCurb,Alive,Good,Ulmus americana,American elm,None,None,NoDamage,Volunteer,StonesRootOther,Yes,No,Yes,No,No,No,No,No,No,1033 5 AVENUE,83,Central Park,108,1,Manhattan,6,69,29,MN40,Upper East Side-Carnegie Hill,1014300,New York,40.78054335,-73.96127536,994974.6262,223652.2076
549977,402593,2016-03-09,17,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,StonesRootOtherBranchLights,Yes,No,Yes,No,No,No,Yes,No,No,32 MARION AVENUE,10304,Staten Island,501,5,Staten Island,49,61,23,SI08,Grymes Hill-Clifton-Fox Hills,5003300,New York,40.63024442,-74.08287824,961245.4112,168902.2961
137132,345719,2015-08-11,7,0,OnCurb,Alive,Poor,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,StonesBranchOther,Yes,No,No,No,No,No,No,No,Yes,63-039 FRESH POND ROAD,11385,Ridgewood,405,4,Queens,30,37,15,QN20,Ridgewood,4061301,New York,40.71075962,-73.89950353,1012111.24,198241.3749
282704,402002,2015-10-05,16,0,OnCurb,Alive,Poor,Pyrus calleryana,Callery pear,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,42 HARTFORD AVENUE,10310,Staten Island,501,5,Staten Island,49,61,24,SI35,New Brighton-Silver Lake,5012100,New York,40.62449285,-74.10988166,953747.4232,166815.0952
92459,345335,2015-07-25,13,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,577 WOODWARD AVENUE,11385,Ridgewood,405,4,Queens,30,37,12,QN20,Ridgewood,4058900,New York,40.70653733,-73.90838788,1009649.788,196700.3662
34207,101569,2015-06-24,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,70 MAC DOUGAL STREET,10012,New York,102,1,Manhattan,3,66,26,MN23,West Village,1006500,New York,40.72833187,-74.00195772,983707.3938,204627.5061
398651,210285,2015-10-29,13,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1837 EAST 28 STREET,11229,Brooklyn,315,3,Brooklyn,48,41,17,BK44,Madison,3056400,New York,40.60621245,-73.94488383,999554.1547,160140.7493
356168,400852,2015-10-21,2,0,OnCurb,Alive,Good,Crataegus,hawthorn,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,446 WATCHOGUE ROAD,10314,Staten Island,501,5,Staten Island,50,61,24,SI28,Port Richmond,5025100,New York,40.61682475,-74.14611796,943683.7626,164036.1064
31494,344397,2015-06-23,8,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,74-001 MYRTLE AVENUE,11385,Ridgewood,405,4,Queens,30,38,15,QN19,Glendale,4056100,New York,40.70238651,-73.87446009,1019058.553,195199.7583
667876,331137,2016-08-17,7,0,OnCurb,Alive,Fair,Prunus,cherry,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,146-051 182 STREET,11413,Springfield Gardens,413,4,Queens,31,31,10,QN03,Springfield Gardens South-Brookville,4032000,New York,40.66111251,-73.76470593,1049530.512,180225.1803
505409,410843,2015-12-09,4,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,21 PRALL AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5019800,New York,40.53127359,-74.19228236,930798.8966,132892.5325
425743,229983,2015-11-04,3,0,OnCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1035 EAST 29 STREET,11210,Brooklyn,314,3,Brooklyn,45,42,21,BK43,Midwood,3075000,New York,40.62575416,-73.94763773,998785.2212,167259.8388
386845,400938,2015-10-27,6,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,525 TARGEE STREET,10304,Staten Island,501,5,Staten Island,49,61,23,SI08,Grymes Hill-Clifton-Fox Hills,5004000,New York,40.61431971,-74.08466765,960743.1169,163100.9829
613386,227246,2016-07-04,30,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1445 CARROLL STREET,11213,Brooklyn,309,3,Brooklyn,35,43,20,BK63,Crown Heights South,3033500,New York,40.66672939,-73.93959009,1001008.869,182189.6711
30761,349132,2015-06-23,18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,66-010 YELLOWSTONE BOULEVARD,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4071304,New York,40.72953167,-73.85025016,1025754.345,205100.1036
677023,210963,2016-08-23,0,40,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2151 STRAUSS STREET,11212,Brooklyn,316,3,Brooklyn,42,55,19,BK81,Brownsville,3089800,New York,40.66125772,-73.91434019,1008015.621,180202.0281
481618,402445,2015-11-24,23,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,264 DECKER AVENUE,10302,Staten Island,501,5,Staten Island,49,61,23,SI28,Port Richmond,5024700,New York,40.62709878,-74.13873007,945740.7627,167775.8682
37616,344721,2015-06-28,11,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,StonesBranchLights,Yes,No,No,No,No,No,Yes,No,No,58-003 69 AVENUE,11385,Ridgewood,405,4,Queens,34,37,15,QN20,Ridgewood,4055100,New York,40.70130444,-73.90244872,1011298.564,194795.6469
527272,224022,2015-12-19,7,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,56 2 PLACE,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3006500,New York,40.67992284,-73.9993968,984417.3074,186990.6408
661823,320527,2016-08-11,3,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,58-033 220 STREET,11364,Oakland Gardens,411,4,Queens,23,25,16,QN46,Bayside-Bayside Hills,4139900,New York,40.74953073,-73.75828267,1051223.701,212443.3189
423443,201036,2015-11-03,4,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,612 ELTON STREET,11208,Brooklyn,305,3,Brooklyn,42,60,19,BK82,East New York,3112000,New York,40.66795597,-73.88197267,1016992.436,182652.828
195410,342132,2015-09-01,3,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,StonesBranchLights,Yes,No,No,No,No,No,Yes,No,No,25-062 99 STREET,11369,East Elmhurst,403,4,Queens,21,35,13,QN27,East Elmhurst,4036700,New York,40.76297316,-73.87060949,1020093.605,217274.9054
665034,347322,2016-08-14,0,17,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,54-003 69 STREET,11378,Maspeth,405,4,Queens,30,30,15,QN30,Maspeth,4049302,New York,40.72878777,-73.89548591,1013217.234,204810.8795
174438,105828,2015-08-25,4,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,358 EAST 51 STREET,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75457828,-73.96601516,993665.6311,214191.7269
351351,309156,2015-10-20,19,0,OnCurb,Alive,Good,Ulmus americana,American elm,None,None,Damage,TreesCount Staff,StonesBranchLights,Yes,No,No,No,No,No,Yes,No,No,134-011 LIBERTY AVENUE,11419,South Richmond Hill,409,4,Queens,28,32,10,QN54,Richmond Hill,4015200,New York,40.69161899,-73.81224488,1036317.399,191307.689
191424,223816,2015-08-31,11,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,79 4 PLACE,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3006500,New York,40.67812558,-73.99886914,984563.6693,186335.8492
369069,505834,2015-10-23,2,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Helpful,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,2285 ANDREWS AVENUE NORTH,10468,Bronx,207,2,Bronx,14,86,33,BX30,Kingsbridge Heights,2025500,New York,40.86107908,-73.90775059,1009767.186,253005.3582
219355,338112,2015-09-12,19,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,257 BEACH 124 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4093401,New York,40.57912529,-73.84493838,1027323.547,150305.52
153292,224389,2015-08-17,4,0,OnCurb,Alive,Good,Quercus alba,white oak,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,174 AMITY STREET,11201,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3004500,New York,40.68860979,-73.99413773,985875.7723,190155.6053
72636,102700,2015-07-16,6,0,OnCurb,Alive,Good,Koelreuteria paniculata,golden raintree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,372 GRAND STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1001800,New York,40.71660822,-73.98859257,987412.2738,200356.4205
226627,213138,2015-09-15,3,0,OnCurb,Alive,Good,Syringa reticulata,Japanese tree lilac,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,4401 AVENUE M,11234,Brooklyn,318,3,Brooklyn,45,41,21,BK58,Flatlands,3065000,New York,40.62111547,-73.93285628,1002889.694,165572.6381
208688,221491,2015-09-07,13,0,OnCurb,Alive,Good,Catalpa,catalpa,1or2,None,Damage,Volunteer,TrunkOtherBranchOther,No,No,No,No,No,Yes,No,No,Yes,407 HART STREET,11221,Brooklyn,303,3,Brooklyn,36,54,18,BK35,Stuyvesant Heights,3028700,New York,40.69492503,-73.93391209,1002576.302,192463.2916
79842,207799,2015-07-20,5,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,127 SEA BREEZE AVENUE,11224,Brooklyn,313,3,Brooklyn,47,46,23,BK19,Brighton Beach,3035200,New York,40.57464507,-73.96975795,992651.309,148636.5906
341693,510756,2015-10-17,43,0,OnCurb,Alive,Fair,Ulmus pumila,Siberian elm,1or2,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,319 CITY ISLAND AVENUE,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.84749772,-73.7866901,1043265.828,248115.5685
266156,110493,2015-09-28,9,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,1or2,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,31 EAST 127 STREET,10035,New York,111,1,Manhattan,9,70,30,MN03,Central Harlem North-Polo Grounds,1020600,New York,40.80718295,-73.93994272,1000875.957,233361.264
181367,321862,2015-08-28,5,0,OnCurb,Alive,Good,Quercus alba,white oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,195-023 39 AVENUE,11358,Flushing,411,4,Queens,19,26,11,QN48,Auburndale,4113900,New York,40.76220232,-73.78643409,1043412.423,217039.71
527582,410930,2015-12-20,6,0,OnCurb,Alive,Fair,Liquidambar styraciflua,sweetgum,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,365 WOODS OF ARDEN ROAD,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5015602,New York,40.53240726,-74.16048873,939637.7096,133287.7584
116556,507009,2015-08-04,7,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,3434 IRWIN AVENUE,10463,Bronx,208,2,Bronx,11,81,34,BX29,Spuyten Duyvil-Kingsbridge,2028700,New York,40.88462115,-73.90534272,1010423.958,261583.3696
455041,200753,2015-11-13,6,0,OffsetFromCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,696 ASHFORD STREET,11207,Brooklyn,305,3,Brooklyn,42,60,19,BK85,East New York (Pennsylvania Ave),3112200,New York,40.66487641,-73.88251005,1016844.863,181530.6577
577133,212846,2016-06-06,5,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,7424 AVENUE V,11234,Brooklyn,318,3,Brooklyn,46,59,19,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3070600,New York,40.61983666,-73.90294585,1011193.609,165114.5179
28848,515881,2015-06-22,17,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,650 WEST 261 STREET,10471,Bronx,208,2,Bronx,11,81,34,BX22,North Riverdale-Fieldston-Riverdale,2031900,New York,40.91111063,-73.90585896,1010270.838,271234.4185
299701,410007,2015-10-08,13,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,23 ASPINWALL STREET,10307,Staten Island,503,5,Staten Island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,5024401,New York,40.50732069,-74.2490353,914997.8091,124205.7113
561636,406355,2016-05-18,14,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,189 HAMDEN AVENUE,10306,Staten Island,502,5,Staten Island,50,64,24,SI45,New Dorp-Midland Beach,5011402,New York,40.58012121,-74.10275547,955706.6529,150646.9747
693542,231916,2016-09-02,18,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,244 EAST 87 STREET,11236,Brooklyn,317,3,Brooklyn,45,58,21,BK96,Rugby-Remsen Village,3093400,New York,40.64723044,-73.91763339,1007106.756,175090.6259
359021,411248,2015-10-21,4,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,984 RATHBUN AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020803,New York,40.53606933,-74.20816543,926387.8444,134649.8206
135718,310457,2015-08-11,12,0,OnCurb,Alive,Good,Acer platanoides 'Crimson King',crimson king maple,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,118-071 80 ROAD,11415,Kew Gardens,409,4,Queens,29,28,14,QN60,Kew Gardens,4077300,New York,40.71209907,-73.83283133,1030594.226,198757.616
99271,306599,2015-07-28,12,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,169-008 67 AVENUE,11365,Fresh Meadows,408,4,Queens,24,25,11,QN38,Pomonok-Flushing Heights-Hillcrest,4122300,New York,40.73467201,-73.79996254,1039687.658,207000.7117
100744,219359,2015-07-29,21,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,137 CLINTON STREET,11201,Brooklyn,302,3,Brooklyn,33,52,26,BK09,Brooklyn Heights-Cobble Hill,3000900,New York,40.6919362,-73.99347039,986060.7549,191367.5251
210257,405741,2015-09-08,4,0,OnCurb,Alive,Good,Crataegus crusgalli var. inermis,cockspur hawthorn,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1302 MASON AVENUE,10306,Staten Island,502,5,Staten Island,50,64,24,SI45,New Dorp-Midland Beach,5011202,New York,40.57224035,-74.1001228,956434.6714,147774.9374
179676,215844,2015-08-27,5,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,297 DRIGGS AVENUE,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK73,North Side-South Side,3051500,New York,40.72221435,-73.94967798,998198.6821,202402.7061
141631,404296,2015-08-13,17,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,StonesBranchLights,Yes,No,No,No,No,No,Yes,No,No,17 MAPLE PARKWAY,10303,Staten Island,501,5,Staten Island,49,61,23,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,5023100,New York,40.63329587,-74.15621213,940892.0562,170041.7991
